PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME
CCOC(=O)[C@]12CCCC=C1N(C(=O)[C@@H](C2)CC(=O)NCCCCC3=CC=CC=C3)CC4=CC5=C(C=C4)OCO5,Active
CC1=CC(=CN2C1=NC(=C2CC3=CC=CC=C3)C4=CC(=CC=C4)Br)Br,Active
CC(C)CC1C2=C(CC(O1)C(C)C)NC(=S)NC2=O,Active
CC1=CN2C(=NC(=C2CC3=CC=CC=C3OC)C4=CC=CO4)C=C1,Active
COC1=CC=CC=C1CC2=C(N=C3N2C=C(C=C3)Cl)C4=CC(=CC=C4)Br,Active
C[C@@]12[C@H](C[C@@H](C(=O)N1CCC3=C2NC4=C3C=C(C=C4)Cl)CC(=O)NCC56CC7CC(C5)CC(C7)C6)C(=O)N8CCOCC8,Active
CC[C@@]12[C@H](CC(C(=O)N1CCC3=C2NC4=CC=CC=C34)CC(=O)NCCCN(C)C)C(=O)N5CCN(CC5)C(=O)C6CC6,Active
CCN(CC)C(=O)[C@H]1CC(C(=O)N2[C@@]1(C3=C(CC2)C4=CC=CC=C4N3)C)CC(=O)NCCC5=CC=CC=N5,Active
C1CCC(CC1)N2CCC(C2)NC(=O)NC3=CC(=CC=C3)Cl.Cl,Active
COC1=CC=CC=C1CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=CC=C4.C(=O)(C(=O)O)O,Active
CC1=C(C=C(C=C1)C(=O)OC)NC(=O)C2=CC=C(C=C2)CN3CCC4=CC=CC=C4C3,Active
C1=CC=C(C=C1)C(C2=CC=CC=C2)(C(=O)N/N=C/C3=C(C(=CC(=C3)Cl)[N+](=O)[O-])O)O,Active
C1CN(CC2=CC=CC=C21)CC3=CC(=CC=C3)OCC4=CC=CC=C4.C(=O)(C(=O)O)O,Active
CC1=CC(=C(C=C1)C(=O)N2CCN(CC2)CC3=CC4=C(C=C3)OCO4)Cl,Active
C1COC(CN1CCCC(=O)C2=CC=C(C=C2)F)C3=CC=CC=C3.Cl,Active
COC1=CC(=CC(=C1OC)OC)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=CC=C4.C(=O)(C(=O)O)O,Active
CCN(CC1=CC=CC=C1)CC2=CC=C(C=C2)OCC3=CC=CC=C3.C(=O)(C(=O)O)O,Active
C1CN(CCC1C(=O)NCCC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)Br,Active
C1CN(CCN1CC2=CC=C(C=C2)F)C(C3=CC=CC=C3)C4=CC=CC=C4.C(=O)(C(=O)O)O,Active
CCN(CC)CCCN(CC1=CC=C(O1)C)CC2=CC=C(O2)C,Active
C1CN(CCN1CC2=CC=CC=C2O)C(C3=CC=CC=C3)C4=CC=CC=C4.C(=O)(C(=O)O)O,Active
C1CN(CCN1CC2=CC=CC=C2F)C(C3=CC=CC=C3)C4=CC=CC=C4.C(=O)(C(=O)O)O,Active
C1=CC=C2C(=C1)C=CC=C2N=CC3=C(C(=CC=C3)O)O,Active
C1=CC=C(C=C1)C(C2=CC=CC=C2)(C(=O)N/N=C/C3=C(C(=CC=C3)[N+](=O)[O-])O)O,Active
CCOC1=CC=CC=C1NC(=O)C2=CC=C(C=C2)CN3CCC4=CC=CC=C4C3,Active
C1CN(CCN1CC2=CC=CC=C2)C(C3=CC=CC=C3)C4=CC=CC=C4.C(=O)(C(=O)O)O,Active
C1=C(C=C(C(=C1C=NC2=CNC(=O)NC2=O)O)Cl)Cl,Active
CCOC(=O)C1CCN(CC1)CC2=CC(=CC=C2)OCC3=CC=CC=C3.C(=O)(C(=O)O)O,Active
CC(CN1CCCCC1)OC(=O)/C=C/C2=CC=CC=C2.Cl,Active
CCOC(=O)C1CCCN(C1)CC2=CC=C(C=C2)OCC3=CC=CC=C3.C(=O)(C(=O)O)O,Active
CC(CN1CCCCC1)OC(=O)/C=C/C2=CC=CC=C2OC.Cl,Active
C1=CC2=C(C(=C1)NCC3=C(C(=CC(=C3)Br)Br)O)N=CC=C2,Active
C1=CC=C(C=C1)C(C2=CC=CC=C2)(C(=O)N/N=C/C3=C(C=CC(=C3)[N+](=O)[O-])O)O,Active
COC1=CC(=CC(=C1O)/C=N/NC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)[N+](=O)[O-],Active
CC(CCC1=CC=CC=C1)NCC2=CC=CC3=CC=CC=C32.C(=O)(C(=O)O)O,Active
C1CN(CCN1CC2=CC=C(C=C2)C(=O)NC3=CC=CC=C3F)C4=CC=CC=C4,Active
C1CN(CC2=CC=CC=C21)CC3=CC=C(C=C3)C(=O)NC4=CC=C(C=C4)CC#N,Active
CC1=CC(=CC(=C1O)Br)/C(=C/2\C=C(C(=O)C(=C2)Br)C)/C3=CC=CC=C3S(=O)(=O)O,Active
C[C@@]1(CC(=O)C=C[C@H]1NC2=CC=CC=C2)O,Active
CCC1C(=O)N(C2=C(N1)N=CN=C2N3CCN(CC3)C4=CC=CC=C4)CC5=CC=C(C=C5)Br.C(=O)(C(F)(F)F)O,Active
CC1C(=O)N(C2=C(N1)N=CN=C2N3CCN(CC3)C4=CC=CC=C4)CC5=CC=C(C=C5)Cl.C(=O)(C(F)(F)F)O,Active
CC1C(=O)N(C2=C(N1)N=CN=C2N3CCN(CC3)C4=CC=CC=C4)CC5=CC=C(C=C5)Br.C(=O)(C(F)(F)F)O,Active
C1CN(CCN1C2=CC=CC=C2)C3=NC=NC4=C3N(C(=O)C(N4)CC5=CC=CC=C5)CC6=CC=C(C=C6)Br.C(=O)(C(F)(F)F)O,Active
CCC1C(=O)N(C2=C(N1)N=CN=C2N3CCN(CC3)C4=CC=CC=C4)CC5=CC=C(C=C5)OC.C(=O)(C(F)(F)F)O,Active
CC1C(=O)N(C2=C(N1)N=CN=C2N3CCN(CC3)C4=CC=CC=N4)CC5=CC=C(C=C5)OC.C(=O)(C(F)(F)F)O,Active
CCC1C(=O)N(C2=C(N1)N=CN=C2N3CCN(CC3)C4=CC=CC=N4)CC5=CC=C(C=C5)Br.C(=O)(C(F)(F)F)O,Active
CCC1C(=O)N(C2=C(N1)N=CN=C2N3CCN(CC3)C4=CC=CC=C4)CC5=CC=CC=C5.C(=O)(C(F)(F)F)O,Active
CC1=CC=C(C=C1)CN2C(=O)C(NC3=C2C(=NC=N3)N4CCN(CC4)C5=CC=CC=C5)CC6=CC=CC=C6.C(=O)(C(F)(F)F)O,Active
CCC1C(=O)N(C2=C(N1)N=CN=C2N3CCN(CC3)C4=CC=CC=C4)CC5=CC=C(C=C5)C.C(=O)(C(F)(F)F)O,Active
CC1C(=O)N(C2=C(N1)N=CN=C2N3CCN(CC3)C4=CC=CC=N4)CC5=CC=C(C=C5)C.C(=O)(C(F)(F)F)O,Active
C1CN(CCN1C2=CC=CC=C2)C3=NC=NC4=C3N(C(=O)C(N4)CC5=CC=CC=C5)CC6=CC=C(C=C6)Cl.C(=O)(C(F)(F)F)O,Active
CC1C(=O)N(C2=C(N1)N=CN=C2N3CCN(CC3)C4=CC=CC=C4)CC5=CC=C(C=C5)C.C(=O)(C(F)(F)F)O,Active
COC1=CC=C(C=C1)CN2C(=O)C(NC3=C2C(=NC=N3)N4CCN(CC4)C5=CC=CC=C5)CC6=CC=CC=C6.C(=O)(C(F)(F)F)O,Active
CC1C(=O)N(C2=C(N1)N=CN=C2N3CCN(CC3)C4=CC=CC=C4)CC5=CC=CC=C5.C(=O)(C(F)(F)F)O,Active
CC1C(=O)N(C2=C(N1)N=CN=C2N3CCN(CC3)C4=CC=CC=N4)CC5=CC=CC=C5.C(=O)(C(F)(F)F)O,Active
CCC1C(=O)N(C2=C(N1)N=CN=C2N3CCN(CC3)C4=CC=CC=N4)CC5=CC=C(C=C5)Cl.C(=O)(C(F)(F)F)O,Active
CC(C)CC1C(=O)N(C2=C(N1)N=CN=C2N3CCN(CC3)C4=CC=CC=N4)CC5=CC=C(C=C5)Br.C(=O)(C(F)(F)F)O,Active
C1CCN(CC1)C2=NC=NC3=C2N(C(=O)C(N3)CC4=CC=CC=C4)CC5=CC=C(C=C5)Br.C(=O)(C(F)(F)F)O,Active
CC1=CC=C(C=C1)CN2C(=O)C(NC3=C2C(=NC=N3)N4CCN(CC4)C5=CC=CC=N5)CC(C)C.C(=O)(C(F)(F)F)O,Active
CC1=CC=C(C=C1)CN2C(=O)C(NC3=C2C(=NC=N3)N4CCCCC4)CC5=CC=CC=C5.C(=O)(C(F)(F)F)O,Active
CCOC(=O)[C@H]1[C@H]2COC3=C([C@@H]2N4[C@]1(C(=O)NC5=C(C4=O)C=CC(=C5)Cl)C)C=C(C=C3)Br,Active
CCC1C(=O)N(C2=C(N1)N=CN=C2N3CCN(CC3)C4=CC=CC=C4)CC5=CC=C(C=C5)Cl.C(=O)(C(F)(F)F)O,Active
CCN(C[C@@H]1[C@H]2[C@H](C(=O)N(C2=O)CC3=CC=CC=C3)[C@](N1)(CC4=CC=CC=C4)C(=O)OC)S(=O)(=O)C5=CC=CC=C5.C(=O)(C(F)(F)F)O,Active
CC1C(=O)N(C2=C(N1)N=CN=C2N3CCN(CC3)C4=CC=CC=C4)CC5=CC=C(C=C5)OC.C(=O)(C(F)(F)F)O,Active
C1COCCN1C2=NC=NC3=C2N(C(=O)C(N3)CC4=CC=CC=C4)CC5=CC=C(C=C5)Br.C(=O)(C(F)(F)F)O,Active
CCC1C(=O)N(C2=C(N1)N=CN=C2N3CCCCC3)CC4=CC=C(C=C4)Cl.C(=O)(C(F)(F)F)O,Active
C1CCN(CC1)C2=NC=NC3=C2N(C(=O)C(N3)CC4=CC=CC=C4)CC5=CC=C(C=C5)Cl.C(=O)(C(F)(F)F)O,Active
CCN1C(=O)[C@H]2[C@H]3CN=C(N3[C@@]([C@H]2C1=O)(CC4=CC=CC=C4)C(=O)OC)SCC5=CC=C(C=C5)Cl.C(=O)(C(F)(F)F)O,Active
CCOC(=O)[C@@H]1[C@H]2COC3=C([C@H]2N4[C@@]1(C(=O)N(C4=O)C5=CC=C(C=C5)OC)C)C=C(C=C3)Br,Active
CCOC(=O)[C@H]1[C@H]2COC3=C([C@@H]2N4[C@]1(C(=O)NC5=CC(=C(C=C5C4=O)OC)OC)C)C=C(C=C3)OC,Active
CCOC(=O)[C@H]1[C@H]2COC3=C([C@@H]2N4[C@]1(C(=O)NC5=CC(=C(C=C5C4=O)OC)OC)C)C=C(C=C3)C,Active
CC1=CC(=CC=C1)[C@@H]2[C@H]3[C@H](C(=O)N(C3=O)CC4=CC=CC=C4)[C@]5(N2C(=O)N(C5=O)C6=CC(=CC=C6)Cl)C,Active
CCN1C(=O)[C@@H]2[C@H](C1=O)[C@](N[C@@H]2C3=CC(=C(C=C3)C4=CC=C(C=C4)C(=O)C)OC)(CC5=CC=CC=C5)C(=O)OC.C(=O)(C(F)(F)F)O,Active
C1CN(CC2=CC=CC=C21)C3=NC=NC4=C3N(C(=O)C(N4)CC5=CC=CC=C5)CC6=CC=C(C=C6)Cl.C(=O)(C(F)(F)F)O,Active
CC1=CC(=CC=C1)N2C(=O)[C@]3([C@@H]4[C@H]([C@H](N3C2=O)C5=CC=C(C=C5)F)C(=O)N(C4=O)C6CCCCC6)CC7=CC=CC=C7,Active
CC(C)CC1C2=NC3=C(C=C(C=C3)F)C(=O)N2C4=CC5=CC=CC=C5C=C4C(=O)N1,Active
CCN(C[C@@H]1[C@H]2[C@H](C(=O)N(C2=O)CC3=CC=CC=C3)[C@](N1)(CC4=CC=CC=C4)C(=O)OC)C(=O)C5CCCCC5.C(=O)(C(F)(F)F)O,Active
CCN1C(=O)[C@H]2[C@H]3CN=C(N3[C@@]([C@H]2C1=O)(CC4=CC=CC=C4)C(=O)OC)SCC5=CC=C(C=C5)C.C(=O)(C(F)(F)F)O,Active
CC[C@]12[C@@H]3[C@H]([C@H](N1C(=O)N(C2=O)C4=CC=C(C=C4)OC)C5=CC=C(C=C5)Cl)C(=O)N(C3=O)C6CCCCC6,Active
CC1=CC=C(C=C1)CN2C(=O)C(NC3=C2C(=NC=N3)N4CCN(CC4)C5=CC=CC=C5)CC(C)C.C(=O)(C(F)(F)F)O,Active
CC[C@]12[C@@H]3[C@H]([C@H](N1C(=O)N(C2=O)C4=CC=CC=C4)C5=CC=C(C=C5)Br)C(=O)N(C3=O)C(C)(C)C,Active
CCC1C(=O)N(C2=C(N1)N=CN=C2N3CCCCC3)CC4=CC=C(C=C4)Br.C(=O)(C(F)(F)F)O,Active
COC1=CC=C(C=C1)CN2C(=O)C(NC3=C2C(=NC=N3)N4CCCCC4)CC5=CC=CC=C5.C(=O)(C(F)(F)F)O,Active
CC(=O)N(C)C[C@@H]1[C@H]2[C@H](C(=O)N(C2=O)CC3=CC=CC=C3)[C@](N1)(CC4=CC=CC=C4)C(=O)OC.C(=O)(C(F)(F)F)O,Active
CN1C(=O)[C@H]2[C@H](N[C@@]([C@H]2C1=O)(CC3=CC=CC=C3)C(=O)OC)CN(C)C(=O)NC4=CC=C(C=C4)OC.C(=O)(C(F)(F)F)O,Active
C[C@]12[C@H]([C@H]3COC4=C([C@@H]3N1C(=O)C5=C(C=CC(=C5)OC)NC2=O)C=CC(=C4)OC)C6=CC=CC=C6,Active
CCN1C(=O)[C@@H]2[C@H](C1=O)[C@](N[C@@H]2C3=CC(=C(C=C3)C4=CC=C(C=C4)F)OC)(C)C(=O)OC.C(=O)(C(F)(F)F)O,Active
CCCCCCSC1=CC=C(C=C1)[C@@H]2[C@H]3[C@H](C(=O)N(C3=O)C)[C@](N2)(CC4=CC=CC=C4)C(=O)OC.C(=O)(C(F)(F)F)O,Active
CCN1C(=O)[C@@H]2[C@H](C1=O)[C@](N[C@@H]2C3=CC(=C(C=C3)C4=CC=CC=C4)OC)(CC(C)C)C(=O)OC.C(=O)(C(F)(F)F)O,Active
CCOC1=C(C=CC(=C1)/C=N/NC2=NC(=NC(=C2)C)N3C(=CC(=N3)C)C)O,Active
CS(=O)(=O)C1=C2C(=C(S1)C#N)CC(CC2=O)C3=CC=CC=C3,Active
COC1=C2C(=C(C=C1)OC)C(=O)C(=C(C2=O)Cl)Cl,Active
C1=CN=CN=C1SC2=NC=C(S2)[N+](=O)[O-],Active
CCN\1C(=C(S/C1=N\S(=O)(=O)C2=CC=CC=C2)C=O)Cl,Active
CC1=CC(=NC(=N1)N/N=C/C2=C(CC(CC2=O)C3=CC=C(C=C3)F)O)C,Active
C1C(NN=C1C2=C(C=CC(=C2)[N+](=O)[O-])O)C3=CC=CC=C3F,Active
CCOC(=O)C1=C(N(C2=C1C(=C(C=C2)OC)NC(=O)CCN3CCC(CC3)CC4=CC=CC=C4)C)C,Active
C1=CC=C2C(=C1)C(=O)C(=C(C2=O)Cl)NC3=CC4=C(C=C3)C=NN4,Active
C1=CC=[N+](C(=C1)SC2=CC=C(C3=NON=C23)[N+](=O)[O-])[O-],Active
C1CC2=C(C1)NN=C2C3=NNC(=S)N3/N=C/C=C/C4=CC=CC=C4,Active
C1CCN(CC1)C2(CCN(CC2)CC3=CC=C(C=C3)Br)C(=O)N,Active
CC[C@@H](CO)NC(=O)[C@H]1CN([C@@H]2CC3=CN(C4=CC=CC(=C34)C2=C1)C)C.C(=C\C(=O)[O-])\C(=O)[O-],Active
CN1C2=C(C=C(C=C2)[N+](=O)[O-])N=C1CCNC(=O)C3=CC=C(C=C3)OC,Active
C1=CC(=CC(=C1)NC2=C(C=C(C=C2[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])C(=O)O,Active
CN(C)CC/C=C\1/C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,Active
CC1=CC=C(C=C1)NC(=O)C[N+]2=C3CCCN3C(=C2)C4=CC=CC=C4.[Cl-],Active
C[C@H](C1=NN=C(O1)S(=O)(=O)CC2=CC=CC=C2)NC(=O)OC(C)(C)C,Active
C1=CC(=CC(=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC=CC(=C6)C(=O)O)C2=O)C(=O)O,Active
CCCCCC[N+](C)(C)CC/C=C\1/C2=CC=CC=C2SC3=C1C=C(C=C3)Cl.[Br-],Active
C1CN(CCN1CC2=CN=C(N2)C3=CC=CC=C3)C4=CC=CC=N4,Active
COC1=CC2=C(C=C1)NC3=C2C=CC4=C3C(=O)C=CC4=O,Active
COC1=CC=C(C=C1)C(=O)/C=C/SC2=NC3=CC=CC=C3O2,Active
C1CN(CC2=CC=CC=C21)CCC(=O)NC3=CC(=C(C=C3)F)F.Cl,Active
C1=CC(=CN=C1)/C=C/C(=O)/C=C/C2=CN=CC=C2,Active
COC1=CC(=C(C=C1)NC2=NC3=CC=CC=C3N=C2NS(=O)(=O)C4=CC=CS4)OC,Active
C1CN(CCC1(C2=CC3=C(C=C2)OCO3)O)CC4=CC=C(C=C4)F,Active
CC1CCN(CC1)CC2=CC(=O)OC3=C2C=C4CCCCC4=C3,Active
CC1=CC(=CC=C1)C2=NNC(=S)N2/N=C/C=C/C3=CC=CO3,Active
C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CC3=C(NN=C3)C4=CC=CC=C4,Active
C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CC3=C(NN=C3)C4=CC=C(C=C4)F,Active
CC1=C(C=C(C=C1)OC)N2C3=C(C(=O)N(C2=O)CC4=CC=CC=C4)NC=N3,Active
CN(C)CC1C(OC2=CC=CC=C2O1)(C3=CC=CC=C3)O.OCl(=O)(=O)=O,Active
COC1=NC(=C(C=C1)[N+](=O)[O-])S(=O)(=O)C2=CC=C(C=C2)Cl,Active
COC1=CC=CC=C1C2CCN(CC2)CC3=CC(=CC=C3)[N+](=O)[O-],Active
C1=CC=C2C(=C1)C(=CC(=N2)C3=CC=C(C=C3)Br)C(=O)N/N=C/C4=CC=CC=N4,Active
CCOC1=CC=CC=C1N2CCN(CC2)CC3=CN=C(N3)C4=CC=CC=C4,Active
CC1CC(N(C2=C1C=C(C=C2)C)C(=O)CN3CCN(CC3)C)(C)C.C(=O)(C(=O)O)O,Active
CC1=C(SC=C1)C(=O)C2CCCN(C2)CC3=CC(=C(C=C3OC)OC)OC,Active
CCN(CC)CCSC1=NC2=C(C3=CC=CC=C3N2CC4=CC=CC=C4)N=N1,Active
C1CN(CCN1CC2=CC=CC=C2)C3=NC4=CC=CC=C4C(=N3)NCC5=CC=CC=C5.Cl,Active
CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N(C)C)[N+](=O)[O-].Cl,Active
CC1=CC(=CC=C1)OCC(=O)NC2=CC3=C(C=C2)N(C(=N3)CN4CCCCC4)C.Cl,Active
CC1=CC=C(C=C1)SC(=O)C2=C(ON=C2C)C3=NOC(=C3)C,Active
COC(=O)N/N=C/C1=C(C=CC(=C1)N=NC2=CC=CC=C2Cl)O,Active
CCCCN(C)CC1=CC(=O)OC2=C1C=C3CCCCC3=C2,Active
COC1=C(C=CC(=C1)CN2CCC3=CC=CC=C3C2)O,Active
COC1=CC=C(C=C1)C2=C(C=NN2)CN3CCC(CC3)C(=O)C4=CC=C(C=C4)F,Active
COC1=C(C=CC(=C1)/C=C\2/C(=O)/C(=C/C3=CC(=C(C=C3)O)OC)/COC2)O,Active
C[N+]1=C2C=CC=CC=C2SC13C(=CC(=[N+]([O-])[O-])C=C3[N+](=O)[O-])[N+](=O)[O-],Active
CC1=CSC2=NC=NC(=C12)NC3CCN(CC3)CC4=CC=CC=C4,Active
C1CN(CC2=CC=CC=C21)CCN3C(=O)C4=CC=CC=C4NC3=S,Active
COC1=CC(=C(C=C1N2C(=O)C=CC2=O)OC)Cl,Active
CC1=C(C2=CC=CC=C2N1)C(C#N)(C#N)C3C(=O)C4=CC=CC=C4C3=O,Active
CC1=C(C2=CC=CC=C2N1)CN3CCC(CC3)C4=CC=CC=C4OC,Active
C/C(=N\NC(=S)NCC(C)(C)C)/C1=C(C(=CC(=C1)F)F)O,Active
C1CN(CCC1NC(=O)C2=CC=C(O2)OC3=CC(=CC(=C3)Cl)Cl)CC4=CC=CC=C4,Active
COC1=CC=C(C=C1)C2=CC3=CC=CC=C3N2CC(CN4CCCCC4)O.C(=O)(C(=O)O)O,Active
C1CC1C(=O)N/N=C/C2=C(C=CC(=C2)[N+](=O)[O-])O,Active
C1=CC=NC(=C1)NC2=C(C3=NON=C3C(=C2)Cl)[N+](=O)[O-],Active
C1C2CC(C1C=C2)NC(=S)N/N=C/C3=C(C(=CC(=C3)Cl)Cl)O,Active
CC1=C(C=C(C=C1)NC(=O)CN2CCC3=CC=CC=C3C2)F,Active
CC(=O)N(C1CCCCC1)C2=C(C(=O)C3=CC=CC=C3C2=O)Cl,Active
CC1=CC(=NC(=N1)S/C=C/C(=O)C2=CC=CC=C2F)C,Active
CCOC1=CC=CC=C1N2CCN(CC2)CC3=C(NN=C3)C4=CC=C(C=C4)F,Active
C1=CC(=CC=C1[N+](=O)[O-])OCC(CNCCNC2=NC=CC(=N2)C(F)(F)F)O,Active
CC1=CC(=C2C=C(C=CC2=N1)NC(=O)/C=C/C3=CC=CC=C3Cl)N,Active
COC1=CC=CC=C1N2CCN(CC2)CC3=CN=C(N3)C4=CC=CC=C4,Active
C1=CC(=CC(=C1)O)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC(=CC=C6)O)C2=O,Active
C1CCC(CC1)C(C2=CC=CC=C2)(C(=O)OCCCN3CCCC3)O.Cl,Active
CC1=C(SC=C1)C(=O)C2CCCN(C2)CC3=C(C=CC(=C3)OC)OC,Active
CCC1=CC=C(C=C1)S(=O)(=O)NC2=CC=C(C=C2)N3CCN(CC3)C,Active
C1CN(C(CN1CCCC2=CC=CC=C2)CCO)CC3=CC=CC=C3,Active
C1CN(CCN1CC2=CC=CC=C2)CC3=NC4=C(C(=CS4)C5=CC=CC=C5)C(=O)N3,Active
CC1=C(C=C(O1)C2=CC=CC=C2)C(=O)NC3CCN(CC3)CC4=CC=CC=C4,Active
C/C(=N\NC(=O)N)/C1=C(C(=CC(=C1)Cl)Cl)O,Active
CN1C2=C(C(=O)NC1=O)N(C(=N2)[N+](=O)[O-])CC3=CC=CC=C3,Active
C1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)NC(=O)CNC3CCN(CC3)CC4=CC=CC=C4.Cl,Active
CC1=CSC2=C1N=CN=C2NC3CCN(CC3)CC4=CC=CC=C4,Active
CN1CCC2=C(C1)SC3=C2C(=O)NC(N3)C4=CC=C(O4)C5=CC=C(C=C5)Cl,Active
C=CCN1C(=O)NN=C1SC2=NC=C(S2)[N+](=O)[O-],Active
CN1CCN(CC1)C2=NC(=NC(=C2[N+](=O)[O-])N)NCC3=CC=CO3,Active
CN(C)CC(CCC(CN(C)C)C(=O)C1=CC=CC=C1)C(=O)C2=CC=CC=C2.Cl,Active
C1CN(CCN1CC2=CC=CC=C2Cl)C3=CC=CC4=C3C=CN4,Active
C1CCN(CC1)CCCSC2=CC=C(C=C2)Cl.C(=O)(C(=O)O)O,Active
C1=COC(=C1)/C=C/C=N/N2C(=NNC2=S)C3=CC=C(C=C3)Cl,Active
C1CN(CCN(C1)C(=O)NC2=CC(=CC(=C2)Cl)Cl)CC3=CC=CC=C3,Active
COC1=CC=CC=C1N2CCN(CC2)CC3=CNC4=CC=CC=C43,Active
CC1=C(C=C(O1)C(C)(C)C)C(=O)NC2CCN(CC2)CC3=CC=CC=C3,Active
C1=CC(=CC=C1C(=O)/C=C/C2=CC(=C(C=C2)Cl)[N+](=O)[O-])O,Active
C1COCCN1CC2=CC(=C3C=CC=NC3=C2OC(=O)C4=CC=CC=C4Br)Cl,Active
CC(C)NC1=CC=C(C=C1)NC2=CC=NC3=CC4=CC=CC=C4C=C23,Active
COC1=CC=CC=C1NC(=S)NC2CCCCCCCCCCC2,Active
CC1=C(C=C(C=C1)Cl)N2CCN(CC2)CC(COC(C)C)O.Cl,Active
CC1=CC=C(C=C1)S(=O)(=O)NC2=CC3=C(C=C2)N(C(=N3)CCN4CCCCC4)C,Active
COC1=CC=C(C=C1)CC(=O)NNC2=NC3=CC=CC4=C3C2=CC=C4,Active
CC\1=CC(=O)C(=C/C1=N/OS(=O)(=O)C2=CC=CC=C2)C(C)C,Active
C1CN(CCN1CC2=CC=CC=C2)C3=NC(=NC(=C3[N+](=O)[O-])N)NCC4=CC=CO4,Active
C1OC2=C(O1)C=C(C=C2)N=CC3=C(C(=CC(=C3)Br)[N+](=O)[O-])O,Active
C1CN(CCN(C1)C(=O)NC2=CC3=CC=CC=C3C=C2)CCOC4=CC=CC=C4,Active
CC1=CC=C(N1CCN2CCN(CC2)C(=O)C3=CC=C(C=C3)Cl)C,Active
C1CN(CCN1CC2=CN=C(N2)C3=CC=CC=C3)C4=NC=CC(=C4)C(F)(F)F,Active
COC1=C(C=CC(=C1)C=C2C(=O)C3=CC=CC=C3C2=O)O,Active
CC1=CC(=NC=C1)NC(C2=CC=C(C=C2)OC)C3=C(C4=C(C=CC(=N4)C)C=C3)O,Active
CC1(CC2=C(O1)C(=CC=C2)C(=O)NC3CCN(CC3)CC4=CC=CC=C4)C,Active
CCCCN(C)C(=O)C1=C(N2C=CC=CC2=N1)CNCCCN3C4=CC=CC=C4C=N3,Active
CCN1CCN(CC1)C2=NC(=NC(=C2[N+](=O)[O-])N)NC3=CC(=CC=C3)F,Active
CC1=CC2=C(C=C1)N(C3=C2CCCC3NCC4=CC=CC=C4)CC(OC)OC.CS(=O)(=O)O,Active
COC1=CC(=CC(=C1O)/C=N/NC(=O)CN2C=NC=N2)[N+](=O)[O-],Active
COC1=CC=C(C=C1)N=NC2=C3C=CC=NC3=C(C=C2)O,Active
COC1=NC(=C(C=C1)[N+](=O)[O-])S(=O)(=O)C2=CC=CC=C2,Active
COC(=O)C1=CC=CC2=C1NC(=O)C2=O,Active
COC1=C(C=C(C=C1)CN2CCCC(C2)C(=O)C3=C(C=CC(=C3)F)OC)CN4C=NC=N4,Active
CN1C2=CC=CC=C2N=C1N=NC3=CC=C(C=C3)N(C)C,Active
CC1(C2CCC1(C(=O)N(C2=O)CCCCN3CCN(CC3)CC4=CC=CC=C4)C)C.Cl,Active
CC1=C(C=C(C=C1)CN2CCCC(C2)C(=O)C3=CC4=C(C=C3)OCO4)C,Active
C1CN(CCC1NC2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-])CC3=CC=CC=C3,Active
CC1=CC=C(C=C1)N2C=C(C(=N2)C3=CC=CC(=C3)C)CNCCCN4C=CC=N4,Active
CCN(CC)CCN1C2=CC=CC=C2N(C1=N)CC(=O)C3=CC=C(S3)Br.Br,Active
C1C(=NC2=CC=CC=C2S1)NNC(=O)C3=CC=C(C=C3)Cl,Active
CC(C)(C)OC(=O)N1CCC(CC1)CNC(=O)NC2=C(C=CC(=C2)Cl)OC,Active
C1=CC=C2C(=C1)C(=C(C(=O)C2=O)C3=CC=CC=C3F)O,Active
C1CN(C(CN1CC2=CC=C(C=C2)OC3=NC=CC=N3)CCO)CC4=CC(=C(C=C4)F)F,Active
CCCOCC1=C2C=CC=NC2=C(C=C1)O,Active
CC12CC3CC(C1)(CC(C3)(C2)C(=O)N4CCN(CC4)C)C.Cl,Active
CCN(CC)C1=CC=C(C=C1)/C=N/N2C(=NNC2=S)C3=CC=CC=C3Br,Active
CCN1C(=C(C(=O)N(C1=S)CC)N=NC2=CC=C(C=C2)S(=O)(=O)N3CCOCC3)O,Active
C1=CC=C(C=C1)CCNC2=NC(=NC3=CC=CC=C32)C4=CC=CC=N4,Active
C1CN(CCN(C1)C(=O)NC2=C(C=C(C=C2)F)F)CCOC3=CC=CC=C3,Active
CC1=CC=C(C=C1)S(=O)(=O)N2CCC(CC2)N3CCN(CC3)C4=CC=CC=C4OC,Active
CCN1CCN(CC1)C2=NC3=CC=CC=C3N4C2=NN=C4,Active
